captive_time,div_time,div_time_dom,div_time_scot,mig_rate_captive,mig_rate_scot,mig_length_scot,pop_size_captive,pop_size_domestic_1,pop_size_lyb_1,pop_size_lyb_2,pop_size_scot_1,pop_size_eu_1,pop_size_eu_2,mutation_rate,recombination_rate
14.620833,68210.38,4352.749,3860.3218,0.024747709,0.06922259,7.805889,169.23505,163702.34,4494.3223,213140.27,11527.529,9766.592,23808.746,1.63E-08,1.06E-08
35.880295,105701.53,5442.348,3871.8362,0.01864045,0.04499339,10.527778,62.321865,180216.72,6071.812,95406.98,2361.3735,110537.44,32743.496,1.18E-08,2.74E-08
45.89447,78119.36,4283.9014,2215.4385,0.05268834,0.036413345,14.99649,29.535864,210532.6,4469.5356,55647.273,1767.4126,17463.096,30985.754,1.51E-08,1.07E-08
20.827467,87412.88,1914.8527,2372.0596,0.03259875,0.054129645,9.594086,200.33856,281126.06,1872.4727,53737.26,2872.294,20771.648,38389.457,1.23E-08,2.02E-08
9.216653,153151.55,3830.1453,3505.5032,0.022909299,0.04619947,13.623089,97.59784,366736.5,3769.3225,138646.06,3062.241,10649.444,66915.95,6.55E-09,9.90E-09
20.105194,94500.445,4425.5386,2952.2659,0.020414433,0.043456964,12.013233,89.12304,191153.56,4205.6133,85899.83,5090.515,4172.7295,38413.375,1.12E-08,1.35E-08
27.913185,86553.16,9364.221,4199.3286,0.046644907,0.046633933,8.850827,97.24145,195119.02,9476.185,105498.39,5734.528,4106.2197,41215.19,1.08E-08,1.91E-08
63.804466,79649.18,2154.3296,1839.558,0.043775953,0.04814822,9.604986,25.702427,213264.1,2169.2163,51986.082,3550.8762,13040.085,34993.188,1.30E-08,1.65E-08
22.56657,102481.98,7600.9565,2686.7246,0.022388898,0.059741713,7.491599,143.25262,642302.8,6844.154,89329.19,1841.9324,34184.168,37721.977,1.19E-08,1.37E-08
47.193832,177608.94,4535.701,3029.2676,0.03934927,0.037411354,16.396574,58.131096,216008.17,4383.338,165141.47,3144.753,10439.841,75033.63,5.62E-09,1.38E-08
16.50475,107262.305,4735.1133,1938.7144,0.025994819,0.056018386,8.678121,86.49234,165161.8,4477.872,106785.57,2262.0693,5083.088,45629.367,1.01E-08,1.50E-08
10.548382,49342.42,2606.857,2865.1057,0.15172268,0.09626954,5.278758,65.80809,164754.19,2353.7551,71488.164,3349.1274,15043.524,15704.073,2.27E-08,2.31E-08
20.163916,123873.3,5478.2476,2266.1458,0.08317478,0.07275463,5.412109,44.11479,234582.45,5166.4946,90818.42,2238.2957,4343.1416,63928.605,8.02E-09,1.92E-08
30.552668,95017.086,7225.7583,2400.4788,0.025359338,0.019248495,24.703281,119.38133,207683.11,6701.1143,111564.414,1777.6499,7719.4175,43623.76,1.17E-08,1.46E-08
11.438475,144692.66,4190.4277,4409.3574,0.021966742,0.050944686,8.936405,103.17109,296228.8,3660.9175,148854.8,2543.1697,28041.924,48127.707,8.20E-09,1.24E-08
10.994314,55456.656,4783.6426,2354.2915,0.035018045,0.05110389,10.940569,115.18809,187501.19,4941.6523,48892.836,1790.8191,62460.15,15691.887,2.35E-08,1.55E-08
51.08246,95043,4740.631,3298.94,0.106044315,0.039342042,14.49275,27.831629,188047.55,4435.8066,73624.33,1850.6127,30231.13,38405.06,1.31E-08,1.10E-08
15.983514,103050.5,1937.6968,3236.8794,0.04098389,0.06318431,6.665607,96.43784,78585.62,1881.7017,108680.07,1357.7833,49513.535,31607.443,1.21E-08,1.61E-08
49.002995,129440.305,4971.266,2559.855,0.10422646,0.05457594,9.737799,315.5651,293840.56,5313.0225,105541.98,1080.3788,173601.22,50409.176,8.71E-09,1.42E-08
49.079163,126621.266,3369.9526,2087.4075,0.07661939,0.069279864,8.34401,116.73827,171321.52,3751.7642,96715.35,1319.1268,13216.137,45501.223,1.01E-08,1.72E-08
27.999577,99143.63,3147.0962,1897.0469,0.029035024,0.02237224,16.679258,42.291103,181984.58,3100.7937,102516.58,1290.2219,19106.6,33084.88,1.26E-08,2.40E-08
22.024279,69149.35,4464.713,2829.9553,0.0180006,0.033599604,15.95007,98.955635,131756.48,4174.6436,42684.76,6578.055,6913.9155,38878.004,1.23E-08,1.74E-08
10.602847,87138.97,3397.6697,1813.2788,0.026006306,0.07696163,5.2163486,164.68277,89845.74,3895.0686,180114.48,4576.933,2153.1978,29563.348,1.46E-08,1.40E-08
47.761353,73282.766,7060.151,1310.8444,0.032137148,0.060707442,9.636036,126.16808,166290.25,6652.086,50669.254,922.72705,15029.528,32181.607,1.34E-08,1.88E-08
11.477324,119088.82,3498.306,3530.5554,0.011840028,0.04593724,14.200223,322.55685,252059.11,3150.8198,115400.63,1462.4655,37762.074,41473.727,1.00E-08,1.12E-08
57.046577,80414.1,4570.316,3903.2788,0.036752094,0.040349763,12.234762,37.50403,207097.45,4869.6855,72904.4,3011.8828,43154.523,29213.184,1.38E-08,1.02E-08
32.889763,83418.87,3580.3577,2210.4924,0.02975862,0.08185518,5.516792,49.12097,196102.31,3853.8516,119724.7,947.41425,40315,22092.629,1.63E-08,1.50E-08
39.295536,115797.51,5038.7144,2890.3337,0.049151395,0.059704788,6.69806,214.03273,169767.12,4837.087,126468.48,2635.8105,5133.7393,58188.066,8.41E-09,1.51E-08
49.250427,75527.64,5651.2026,2511.0527,0.07050776,0.043231722,13.190092,56.38188,368636.34,5780.337,123938.17,1913.3612,14454.929,24607.074,1.56E-08,1.20E-08
22.61202,65744.46,3716.3354,2310.4614,0.048415937,0.083913706,5.7232127,43.93785,107587.17,3759.8374,102183.64,5061.9824,22170.828,18349.35,2.05E-08,1.85E-08
19.097347,58389.297,1989.5829,1918.4883,0.019929342,0.019056456,22.016829,431.38068,62755.22,1799.6765,54218.78,1523.1036,6088.5586,25582.625,1.79E-08,1.32E-08
18.020359,107774.18,4883.0273,2901.1824,0.020619636,0.047702704,12.225837,159.14552,187615.66,4950.643,115536.516,1964.811,27577.336,43580.145,1.00E-08,9.91E-09
25.762297,91030.43,7473.5366,1471.1445,0.057320513,0.035666097,13.706751,124.104164,203101.92,7408.2944,71275.42,571.3674,40365.664,36809.723,1.31E-08,1.39E-08
75.42611,113716.22,4737.173,2341.7195,0.03582781,0.041713014,15.73109,42.60956,405949.62,4840.294,111929.836,1445.7493,30247.367,34865.145,1.17E-08,1.17E-08
16.533264,85311.3,5843.216,4431.841,0.14535066,0.0651084,7.495828,27.674973,90266.65,5769.5366,95490.82,6835.1714,31309.682,32553.037,1.30E-08,2.09E-08
17.745895,96885.12,5256.6157,2376.4297,0.07246902,0.065193966,8.455845,135.7659,557561.44,5203.8984,101221.586,1766.9786,10920.834,36949.04,1.26E-08,8.26E-09
3.9337733,128173.836,2605.9597,2668.5164,0.012262741,0.03242016,20.715881,28.891834,170960.97,2597.2969,170426.7,3684.6199,9116.514,42804.402,9.55E-09,1.61E-08
24.441969,120563.875,3464.3655,3020.7712,0.036655314,0.04820704,9.782587,186.60416,303892.9,3604.308,136560.5,897.01556,30828.21,41348.375,1.06E-08,9.16E-09
16.737743,103769.04,5727.046,2383.666,0.049305126,0.08939229,6.2635126,84.821976,255277.05,6345.129,117898.67,1214.4625,50983.69,32226.479,1.17E-08,7.28E-09
8.717715,124077.49,4501.7993,5588.081,0.014785548,0.030864974,17.856846,136.10263,304651.12,4196.246,142030.23,7171.8726,25718.17,51884.195,8.35E-09,9.94E-09
23.521402,113641.2,2789.251,2293.4707,0.023515953,0.045579147,10.086785,70.027466,188784.81,2493.8696,116136.04,1814.637,12708.356,37075.754,1.19E-08,1.94E-08
29.776165,74315.79,8629.062,3313.6968,0.027334223,0.02572498,24.259201,229.85638,525822.5,7590.127,54981.707,2576.6396,158290.92,28076.365,1.60E-08,1.51E-08
46.75733,72235.3,3436.9827,4431.2905,0.07461844,0.041143097,10.286323,58.633667,109585.43,3452.4163,65117.72,3974.1123,22824.64,26651.084,1.51E-08,1.28E-08
40.012135,101457.875,2815.517,1662.0734,0.0326397,0.030076824,13.0499325,64.03074,170907.98,2868.3425,54282.57,4294.0244,4278.406,67956.25,8.45E-09,1.13E-08
45.702927,66637.21,4412.883,2420.7852,0.08001589,0.070602134,6.0578427,62.60171,355549.84,4783.488,95447.2,2399.7244,5996.32,20301.023,2.07E-08,1.83E-08
20.638653,75880.33,5194.611,2847.4478,0.007495316,0.019988777,26.704409,106.02945,174747,5585.3003,110451.24,1662.2968,99266.055,22309.158,1.68E-08,1.02E-08
37.90497,98493.37,4712.6606,3133.6611,0.039840274,0.05209949,11.307329,81.432434,385740.34,4980.0967,92643.74,4812.41,38009.754,44039.72,1.09E-08,1.13E-08
11.103543,128799.49,2254.4377,4795.9214,0.09645322,0.044012032,11.143408,90.65705,139738.55,2293.2217,132357.31,2367.7463,23310.332,46999.293,9.20E-09,2.13E-08
30.111654,113906.27,5583.388,5527.183,0.063860655,0.05471686,10.945622,22.017733,203823.94,5635.0684,105497.8,3416.2283,27317.645,39414.35,1.09E-08,1.88E-08
21.598728,59915.1,2736.9082,1721.5973,0.015509616,0.049405042,9.372574,147.34375,65256.164,2684.719,101109.57,1062.5558,7326.051,16705.281,1.89E-08,1.29E-08
31.820665,77579.54,7200.629,2440.1694,0.020480745,0.029930685,18.398031,69.3437,119776.9,7878.511,124260.8,3336.6968,30752.217,23637.463,1.56E-08,7.58E-09
14.583042,66924.83,3934.906,1319.0344,0.037979227,0.03996553,9.80854,174.833,124200.25,4307.675,132824.55,1490.6765,13742.871,16555.912,1.85E-08,1.32E-08
9.971388,160907.44,2776.3386,3408.0999,0.03699488,0.074960545,5.9035273,22.704037,120503.18,2750.411,214169.66,2179.3706,42175.72,42459.227,8.28E-09,9.06E-09
26.27582,108754.72,8013.929,3104.312,0.020341072,0.036361337,14.409033,40.87924,182853.36,7707.6704,119013.88,2802.2559,26435.139,40576.4,1.04E-08,1.14E-08
40.17943,133648.56,4023.5276,2314.2754,0.04252256,0.024519436,20.088894,172.84987,187903.25,3994.776,116342.445,1338.155,55803.36,46032.26,9.26E-09,1.57E-08
35.21193,114377.5,3927.9958,1737.7993,0.024649495,0.043817896,11.99901,103.7068,291872.4,4202.3413,108418.484,1679.2773,56340.984,40833.305,9.99E-09,1.35E-08
24.778774,92742.66,5039.377,2804.4492,0.05397433,0.062599376,8.718708,75.46432,171508.52,5152.7363,79441.4,866.1306,115184.25,31875.309,1.29E-08,1.64E-08
47.162563,197924.42,2944.0408,3871.7217,0.07736946,0.06333036,6.490641,34.17614,96393.164,2934.3381,177821.62,2475.789,22408.16,70253.97,5.70E-09,1.11E-08
15.937189,71172.24,5707.847,2400.5532,0.013121792,0.031243885,14.801191,47.220562,146309.61,5677.7104,70726.625,2693.2422,11216.037,29229.43,1.42E-08,9.61E-09
74.80646,119003,4638.013,4007.0771,0.03285586,0.028498821,21.585451,83.419846,391897.47,4429.753,117898.336,5078.713,18254.852,50017.793,9.53E-09,1.07E-08
23.81109,60818.645,4939.5176,2906.8599,0.06560978,0.042033255,9.447881,92.917496,117152.664,4842.5146,72388.805,5130.098,4384.17,31853.37,1.51E-08,1.15E-08
19.14924,161159.45,2397.5762,1748.3792,0.033636246,0.038185168,12.9067745,153.49568,73548.82,2351.1348,137082.69,2066.8865,11034.611,66061.29,6.87E-09,1.07E-08
18.168285,86463.555,4237.1753,1925.4865,0.04024957,0.036770985,14.896976,64.74722,192278.53,4423.9775,108973.58,1258.1177,103694.055,31475.453,1.45E-08,1.29E-08
85.02189,150681.14,4359.429,1684.198,0.09862668,0.054160807,10.987886,74.545845,526636.5,4331.4023,124547.8,1501.7177,6367.454,74104.4,7.00E-09,1.14E-08
49.529648,41938.117,4233.3184,1561.056,0.14267427,0.08057475,6.025936,65.22772,165156.44,4751.6973,36824.227,2183.1328,5387.5835,15483.918,2.35E-08,1.91E-08
9.347239,96968.87,7486.2915,1911.4562,0.030171923,0.039652087,16.779161,274.152,301644.78,6842.013,75632.086,1263.8739,22175.88,35808.273,1.30E-08,8.72E-09
35.26852,55244.086,3726.6309,1771.5859,0.039160628,0.04123352,11.612804,92.616035,79550.95,4339.242,69316.125,1050.064,5222.497,19024.996,2.01E-08,1.51E-08
13.55629,98813.54,3823.3027,3492.569,0.021585708,0.037483435,13.840734,79.94299,289776.47,3641.2585,80289.04,2407.9417,29185.336,37110.53,1.24E-08,9.50E-09
14.164255,124052.4,8256.752,2804.8813,0.058150053,0.04305619,11.696031,190.95595,288625.3,7626.6973,161617.33,2176.6257,13675.291,47177.707,9.09E-09,1.01E-08
14.801904,138478.38,3193.8035,3972.9412,0.064153805,0.048352666,9.785923,29.26048,198295.67,3139.8652,125564.016,3943.881,24676.754,52490.934,7.91E-09,1.12E-08
30.850487,173374.2,5764.9497,3121.5334,0.042431515,0.049812857,10.453862,93.6509,201620.95,5883.077,179389.86,2469.9343,28237.775,72105.9,6.36E-09,1.23E-08
14.457769,66046.73,4182.929,3120.8992,0.14202434,0.08576715,5.047567,159.52121,236165.64,4566.857,113638.28,3132.0059,19865.73,19356.045,2.02E-08,7.95E-09
38.47185,91468.414,3449.0295,4640.602,0.08840175,0.0809945,6.5144887,78.33058,127882.766,3403.4873,116387.73,1715.9563,646971.94,27216.205,1.41E-08,1.53E-08
5.1803136,99578.76,3317.6875,3296.003,0.003872685,0.06516792,9.106826,121.69136,86466.445,3055.1582,107459.92,1781.56,102093.24,28677.67,1.33E-08,1.51E-08
47.14587,142429.42,3207.209,4511.8955,0.018219074,0.058382854,10.456158,113.606514,82184.734,3211.7754,151441.8,3393.2268,51955.992,51524.688,8.31E-09,1.80E-08
72.72034,66276.53,4012.9666,3085.1138,0.037541274,0.018148433,27.294903,45.837673,157437.02,4142.611,92650.9,2525.408,65493.645,29257.512,1.58E-08,1.23E-08
56.868412,120358.35,4106.2397,3121.1433,0.019189436,0.0307642,21.030851,70.05285,133348.73,4101.4688,121474.71,2567.7546,67915.88,41381.51,9.77E-09,1.40E-08
21.946821,89188.984,2662.488,2662.3218,0.042963047,0.039064832,11.312784,47.65144,97957.27,2445.346,62618.74,5785.543,7766.1294,42671.9,1.10E-08,8.55E-09
70.150925,96230.41,7578.4033,3076.173,0.015185631,0.028815988,23.742723,111.925995,374744.8,6415.981,69867.31,4459.4536,9141.169,40742.05,1.20E-08,1.04E-08
15.808099,125107.78,5038.046,4983.503,0.058505263,0.06917463,7.133884,64.83468,283578.28,4390.249,108045.65,6436.5547,14512.527,52873.324,9.05E-09,7.88E-09
22.772215,89057.07,5307.563,2922.1108,0.08825786,0.05250913,8.099973,102.2783,235761.03,4804.1157,60546.992,8092.002,2857.8728,59149.445,9.47E-09,1.52E-08
12.855844,89258,4178.2607,4609.3955,0.021193018,0.048415452,10.711236,93.723366,242397.1,3930.7952,75598.19,7788.06,10611.387,39929.3,1.13E-08,9.24E-09
7.5818186,154896.42,3543.2175,2185.6064,0.028568607,0.09130163,4.292089,90.530655,375889.44,3535.2183,184120.27,700.5261,51402.527,49914.156,7.20E-09,1.41E-08
6.4650664,67779.484,2880.4673,3830.1562,0.054273475,0.030330423,17.945145,93.9143,129605.2,2441.6746,86867.06,5336.5596,5733.9536,28954.955,1.70E-08,1.13E-08
16.33112,161495.45,4309.45,1659.0864,0.049645763,0.059301995,9.403825,30.875828,333835.22,4280.3403,124967.305,967.089,16769.914,68567.14,6.61E-09,2.01E-08
45.754597,82444.41,6755.719,4046.7668,0.06241951,0.060444456,9.437631,522.6605,284215.34,6131.9946,64565.938,7755.442,6768.3594,44970.773,1.10E-08,1.00E-08
17.273415,56107.15,4041.599,2677.5647,0.020521114,0.025093153,20.615097,103.41427,199632.06,3792.1711,50156.797,2756.0051,6330.0728,21071.326,1.89E-08,6.94E-09
15.800288,73752.87,4207.5625,2343.2632,0.03691909,0.034819756,14.967274,88.948425,85247.445,4394.333,66008.445,1365.4133,60311.746,24375.936,1.56E-08,1.38E-08
12.8103075,111059.86,8919.166,5018.39,0.023954203,0.042071737,12.311532,118.2726,419680.25,8022.493,106807.16,3277.0686,77593.16,43042.895,1.04E-08,9.40E-09
15.300389,157544.98,2274.9458,2787.4255,0.11369037,0.08248529,6.396923,47.315025,203320.12,2693.2766,262335.84,3706.7253,32918.203,45750.324,8.33E-09,1.53E-08
38.13885,61793.78,4031.325,3192.2231,0.02151938,0.037005622,13.849273,222.04207,112268.516,4004.8806,62757.918,1997.3632,42470.85,21542.176,1.83E-08,2.08E-08
6.7393994,157745.55,4089.802,2941.5007,0.019966364,0.041321572,11.981452,32.011322,167394.83,3957.637,209066.22,2066.2527,26234.871,55338.047,7.39E-09,1.51E-08
20.711699,66829.92,3800.5203,2335.0605,0.023287376,0.08181654,4.852762,86.57366,177684.33,3969.12,51333.7,1901.9354,26089.236,26106.21,1.61E-08,1.05E-08
18.488758,103617.05,2704.7087,2314.1265,0.032660164,0.027706243,15.176187,154.66533,252675.98,2386.385,70639.87,2420.686,13253.863,41373.938,1.11E-08,1.97E-08
51.87892,87727.73,10074.867,4771.5596,0.035864957,0.026494605,21.443644,56.38248,307947.84,8923.14,70852.46,2929.8232,47643,31057.555,1.44E-08,2.21E-08
15.474256,67278.195,6513.557,2047.4795,0.026650628,0.03168493,20.415077,218.43112,290646.66,6267.474,50985.88,1822.1475,3906.6494,33070.78,1.44E-08,1.62E-08
38.555378,51880.684,2663.4912,2166.009,0.0851866,0.07061379,9.066152,38.960453,132549.83,2365.9824,46695.53,4256.8394,8567.799,18726.396,2.04E-08,1.18E-08
15.627227,128303.34,5118.253,2627.9128,0.078999475,0.04366595,9.949342,192.45932,108417.95,5538.813,169687.16,1523.1554,18876.457,37722.086,9.74E-09,2.45E-08
25.639898,65279.07,6325.3657,1570.1796,0.011749429,0.024745898,18.901129,129.87474,208387.42,6098.1875,62738.28,2543.8877,3421.5269,26099.688,1.75E-08,1.29E-08
24.244238,152255.64,2471.564,3545.2961,0.05331323,0.109955244,5.1562247,169.12097,602178.7,2627.5996,172397.33,2726.4775,17665.139,51408.31,8.24E-09,9.67E-09
69.73723,121182.78,2533.279,4290.21,0.042166162,0.039343566,13.246085,144.28242,153726.2,2354.3118,117256.5,1801.9342,39371.94,44691.457,9.52E-09,1.65E-08
14.331753,133531.36,4006.2595,2538.124,0.04621062,0.07298664,5.254328,117.58959,217477.83,4168.915,153303.67,2841.0273,66765.516,47539.613,9.31E-09,1.59E-08
16.3516,53804.54,4310.0005,7228.109,0.030507695,0.043403503,15.607979,57.38135,209681.62,4298.7734,63036.6,3786.823,123732.805,14613.132,2.47E-08,1.24E-08
16.104723,84761.86,4008.5334,3669.5688,0.0633993,0.054640833,10.328557,26.665407,468336.3,3869.5146,62938.086,1916.2822,36733.312,32783.145,1.42E-08,1.07E-08
15.286623,103026.33,2436.5967,3585.8936,0.04957522,0.026339924,16.656855,51.0463,108391.695,2479.17,97987.445,3146.1777,74527.65,36183.93,1.14E-08,1.19E-08
31.118322,91661.39,3638.2632,1072.7928,0.08489021,0.04793983,9.791215,97.137726,140221.8,3483.139,84245.85,1908.438,3747.9233,35957.99,1.12E-08,1.69E-08
56.8291,79643.33,4684.4575,7176.785,0.054989353,0.11030949,4.5420685,24.154152,179760.47,4494.734,93444.2,13225.165,38864.88,23240.258,1.53E-08,1.56E-08
9.689391,130132.56,4434.7275,2918.341,0.018318163,0.04102884,11.302803,175.96962,143883.4,4396.2485,143532.7,2947.3877,5094.707,53797.664,8.47E-09,1.05E-08
13.497499,112908.67,6549.523,4237.9717,0.022682644,0.03495981,13.118967,80.182014,134296.22,6671.597,148511.92,5025.119,17051.635,45572.094,9.67E-09,1.57E-08
30.16791,207231.61,6011.745,1689.8063,0.04465242,0.022377871,22.787752,30.374287,343876.66,6202.413,246435.11,1789.1965,9787.822,88920.86,5.68E-09,1.23E-08
10.111788,63432.926,4885.911,2907.8318,0.019980881,0.0597766,6.9691734,75.00644,164017.06,4462.8486,55975.67,2783.4077,10636.747,20155.145,1.76E-08,2.29E-08
12.188426,121363.32,5684.6294,4254.469,0.05615692,0.06796195,9.496227,78.49675,304346.5,5377.122,151566.05,4844.224,13686.29,35801.89,1.08E-08,1.14E-08
20.412275,77040.65,4704.6177,3927.5503,0.06433329,0.05178463,8.539573,29.82246,301465.88,4437.8335,95445.84,9074.331,4027.8086,28922.803,1.52E-08,9.79E-09
36.461597,56764.082,3741.4844,2787.8923,0.041216645,0.063205786,8.877224,168.16124,184338.64,3665.1763,48207.27,1464.6932,27653.186,19955.734,1.93E-08,1.82E-08
25.690172,93272.016,4315.866,3726.926,0.08785064,0.062274534,6.494611,69.086754,119526.21,4721.9634,69143.016,3646.0781,25824.764,42370.727,1.11E-08,1.57E-08
10.817764,81903.914,4178.615,4240.7935,0.0627283,0.084558405,5.4314466,117.93459,150985.8,4035.9292,108854.85,3863.9277,20192.738,22096.844,1.54E-08,1.72E-08
26.470867,184537.23,5350.007,3226.8503,0.044390548,0.029364534,20.034994,47.97621,162034.48,5954.0835,183148.48,2137.4766,21923.314,86533.84,5.19E-09,1.44E-08
62.89356,71943.59,4278.165,2612.4817,0.08566845,0.05027812,9.296162,91.68205,163889.78,4292.215,72616.7,4188.4136,7693.174,34919.215,1.36E-08,1.86E-08
33.278885,109276.625,7045.7563,2349.5454,0.027931696,0.043178793,10.570923,185.53883,275479.38,6618.9707,107503.38,1634.2887,38622.426,35104.027,1.14E-08,1.55E-08
62.808323,86975.984,4921.504,1727.6649,0.07300008,0.042871438,11.642887,78.63866,220652.47,5345.1167,72945.01,903.85956,28256.31,31172.154,1.37E-08,1.59E-08
41.58269,86205.6,5276.364,1422.3525,0.04855233,0.046109445,9.087381,41.586758,123240.77,5954.072,101749.25,2563.561,15404.31,29774.734,1.41E-08,2.56E-08
34.464943,59528.316,3369.8787,3800.4258,0.019756613,0.025077444,19.36615,130.84781,151532.8,3256.7708,55934.746,10372.298,2802.885,32385.516,1.63E-08,1.37E-08
44.295033,72338.22,4877.666,3062.9768,0.023861604,0.03376128,16.57418,55.648434,215948.84,4980.804,84229.3,3250.9956,4130.7915,31837.908,1.36E-08,1.73E-08
16.542282,95450.85,3116.0845,1608.7051,0.0551741,0.07026572,6.42119,24.467886,206027.4,3146.1506,104230.734,3732.2473,1797.6396,37915.656,1.23E-08,1.88E-08
41.370125,127425.75,6358.5093,3036.3071,0.03420489,0.049176197,11.880612,96.01625,333817.12,6774.8887,208520.42,2088.0955,48319.62,33962.004,1.14E-08,1.00E-08
24.309256,78756.98,3615.7898,3692.975,0.0889127,0.12456504,3.3677974,41.626713,252076.9,3283.0154,77041.24,8226.875,9648.867,27921.041,1.59E-08,2.27E-08
19.484722,64955.152,3388.703,2378.714,0.047435064,0.032369763,14.381206,63.309357,189300.42,3606.4607,73518.875,1001.8223,45877.47,22703.025,1.90E-08,1.61E-08
65.48864,68729.96,2968.3325,5745.4976,0.047452915,0.03748942,11.605838,102.50162,174493.88,3196.9697,70413.875,6240.2896,18401.01,26763.71,1.63E-08,1.63E-08
34.197086,80495.81,4906.195,2971.2766,0.035089135,0.040323958,12.368739,25.412191,135913.2,5243.8423,90288.44,5607.9624,12101.144,34441.242,1.41E-08,8.61E-09
16.209143,87315.41,3055.4932,6197.0796,0.05144288,0.046182465,10.519884,36.035137,157588.72,2765.4897,79934.53,2696.1755,16566.068,33895.383,1.27E-08,1.10E-08
9.21017,120802.68,5517.482,5349.6143,0.038493723,0.038643286,11.933459,43.17206,341767.56,4999.064,122089.79,2555.5288,35465.9,41150.78,1.08E-08,1.56E-08
31.07566,75707.36,3225.7979,2460.1409,0.037667267,0.04342262,12.757942,25.71357,127753.055,3269.0435,125046.58,2535.6091,31090.094,23511.068,1.62E-08,8.31E-09
45.649666,66048.81,5225.536,2063.4683,0.06592022,0.04072103,11.318796,218.87444,413240.3,4447.7603,137780.88,3324.8394,2907.0996,28003.924,1.65E-08,1.19E-08
17.441557,107369.98,3077.1677,1138.9509,0.039509278,0.065681025,8.965507,46.321285,96326.08,3587.7612,152974.64,1214.4116,47956.168,36487.38,1.10E-08,1.56E-08
17.256535,89933.01,4319.164,2178.852,0.1380296,0.100461654,4.3948226,99.62653,199247.1,4294.7173,85476.93,1311.1969,28061.48,28984.602,1.51E-08,1.93E-08
11.898445,52227.336,8470.517,2501.2021,0.024584793,0.059818655,7.147308,88.584366,135701.84,9010.036,61344.016,1385.0663,30793.037,15290.892,2.34E-08,2.00E-08
22.480682,96615.42,4007.1917,3975.3137,0.06616207,0.03908527,11.651823,29.058445,311347.06,4279.7324,122440.29,4012.056,6831.092,34999.566,1.27E-08,1.25E-08
17.505857,90513.37,2901.0537,4433.7974,0.034069043,0.029940257,15.23627,178.42754,181553.1,2259.7944,92633.5,4059.6934,42089.934,32657.92,1.39E-08,1.16E-08
41.466736,55470.035,7063.404,4471.6377,0.059139367,0.048332646,10.326011,53.570423,213316.16,7013.497,66666.33,2784.9998,46125.293,17078.652,2.27E-08,1.75E-08
12.537446,62097.492,3954.5776,1721.1836,0.01795745,0.05025793,10.193647,123.607414,170139.58,4008.904,75871.42,1129.3187,29691.68,17974.049,2.15E-08,1.12E-08
44.082737,97488.68,6443.6055,4299.155,0.026411775,0.02316779,25.677473,39.32052,271309.84,6801.9756,102314,2135.2163,218386.48,30566.258,1.28E-08,1.66E-08
18.6572,108119.97,4312.27,2207.74,0.019875519,0.046713307,12.348737,91.67476,169303.11,4083.1182,88524.8,1421.3619,16358.177,44658.31,1.07E-08,1.38E-08
37.65901,232709.88,3719.459,3236.3733,0.08914024,0.053675022,8.6535425,326.69522,188649.66,3662.779,180130.47,1763.9615,15720.138,101514.79,4.08E-09,1.29E-08
15.441401,79828.72,1826.3334,2553.116,0.18560791,0.088612884,4.5911937,41.335754,216890.83,1811.839,57143.42,12537.788,4028.3772,57585.453,9.22E-09,1.84E-08
25.95379,130160.25,3273.4172,3047.7578,0.011353934,0.035538748,12.019912,48.07852,222602.25,3371.576,146127.22,4879.6665,15006.556,52079.72,9.38E-09,1.22E-08
15.346968,181242.75,5395.5376,4905.6187,0.008003674,0.05666831,8.629669,61.968014,281399.66,5609.9844,220387.48,8868.166,18388.52,59322.203,6.62E-09,1.18E-08
28.967035,129270.32,3091.6846,1542.6854,0.051034905,0.034447845,15.925842,68.1946,128595.14,3120.155,150430.44,1136.838,31092.17,42775.266,9.48E-09,2.32E-08
18.361269,118913.83,7184.5713,1984.9878,0.006401489,0.06820732,6.4194846,244.9574,196310.19,6958.6787,119919.99,2792.4236,2696.7695,52986.797,8.16E-09,1.24E-08
14.490112,78999.51,3389.7468,2456.8782,0.032014124,0.032465946,15.056699,36.774246,104651.35,3239.347,78137.836,2446.4504,10662.96,30974.38,1.33E-08,1.20E-08
24.18045,68123.53,5033.066,2474.1873,0.050738078,0.041447148,11.023532,90.025154,347290.03,5238.944,70327.64,1565.0854,47507.566,23593.07,1.77E-08,1.94E-08
19.09289,60337.58,3215.7231,4420.5195,0.08408089,0.059125043,5.940952,89.45223,153186.17,2903.3718,94528.93,6948.586,6095.798,26285.26,1.69E-08,1.14E-08
31.190416,136406.9,2831.687,3228.9617,0.06142706,0.06808953,7.6906614,160.3755,371386.56,3035.4878,165894.58,1251.6166,83975.2,36398.13,9.09E-09,1.14E-08
33.287613,58294.32,3400.7297,2364.1824,0.057624858,0.037362345,14.397504,82.72163,318571.8,3289.3772,45785.723,2666.0784,12191.9375,23678.455,1.83E-08,8.82E-09
9.195967,102256.26,4455.6616,2783.9004,0.041475233,0.051801994,8.399482,38.1646,137545.88,4429.9814,102630.055,3606.863,3823.6345,39882.57,1.15E-08,1.39E-08
5.300045,104515.516,5349.8696,4696.9204,0.037842993,0.09900798,4.546599,106.86695,170864.62,4875.048,110416.484,4040.0803,18261.035,28589.904,1.21E-08,2.13E-08
